,,15-Jan,15-Feb,15-Mar,15-Apr,15-May,15-Jun,15-Jul,15-Aug,15-Sep,15-Oct,15-Nov,15-Dec,16-Jan,16-Feb,16-Mar,16-Apr,16-May,16-Jun,16-Jul,16-Aug,16-Sep,16-Oct,16-Nov,16-Dec,17-Jan,17-Feb,17-Mar,17-Apr,17-May,17-Jun,17-Jul,17-Aug,17-Sep,17-Oct,17-Nov,17-Dec,18-Jan,18-Feb,18-Mar,18-Apr,18-May,18-Jun,18-Jul,18-Aug,18-Sep,18-Oct,18-Nov,18-Dec,19-Jan,19-Feb,19-Mar,19-Apr,19-May,19-Jun,19-Jul,19-Aug,19-Sep,19-Oct,19-Nov,19-Dec,20-Jan,20-Feb,20-Mar,20-Apr,20-May,20-Jun,20-Jul,20-Aug,20-Sep,20-Oct,20-Nov,20-Dec,21-Jan,21-Feb,21-Mar,21-Apr,21-May,21-Jun,21-Jul,21-Aug,21-Sep,21-Oct,21-Nov,21-Dec,22-Jan,22-Feb,22-Mar,22-Apr,22-May,22-Jun,22-Jul,22-Aug,22-Sep,22-Oct,22-Nov,22-Dec,23-Jan,23-Feb,23-Mar,23-Apr,23-May,23-Jun,23-Jul,23-Aug,23-Sep,23-Oct,23-Nov,23-Dec,24-Jan,24-Feb,24-Mar,24-Apr,24-May,24-Jun,24-Jul
Ontario,5225 - Audio and video recording technicians,--,0,--,--,--,--,--,0,--,0,--,--,--,25,--,--,--,--,10,--,--,--,0,--,--,0,0,--,--,--,0,--,--,25,--,--,--,0,--,--,0,0,0,0,10,--,0,--,--,--,--,0,--,--,0,--,--,0,0,0,0,--,--,0,--,0,0,0,--,0,0,0,--,0,0,0,0,0,--,0,0,15,--,0,--,--,0,0,0,0,--,0,0,0,--,0,--,--,0,--,--,0,0,0,20,--,--,0,--,0,--,--,--,--,0
Ontario,"5226 - Other technical and co-ordinating occupations in motion pictures, broadcasting and the performing arts",--,--,--,--,--,--,--,--,0,0,--,--,--,10,5,10,--,5,5,--,--,--,--,--,5,20,--,5,5,--,--,5,10,10,10,--,10,5,--,10,5,--,--,--,25,--,5,--,--,--,--,--,5,15,20,15,15,5,5,--,10,10,--,0,0,0,0,10,10,--,--,--,10,5,--,--,5,--,--,--,--,20,--,--,--,--,--,--,5,15,15,10,5,--,5,--,5,5,10,5,--,5,0,--,10,--,5,--,5,--,10,--,--,15,30
Ontario,"5227 - Support occupations in motion pictures, broadcasting, photography and the performing arts",0,0,--,0,0,0,0,0,0,--,--,0,--,5,--,5,--,--,--,--,10,--,--,0,--,--,--,--,5,--,--,--,5,--,0,--,--,0,--,5,--,10,--,--,10,--,0,--,--,--,--,--,10,--,10,10,--,--,5,--,--,--,--,0,--,0,0,--,--,--,0,--,--,--,--,--,5,5,10,--,--,5,0,0,--,--,--,--,--,10,10,10,--,0,0,0,0,0,0,0,0,--,0,0,--,5,--,0,--,0,--,--,0,--,--
Ontario,5231 - Announcers and other broadcasters,0,0,0,--,0,0,10,--,5,--,--,0,0,--,--,0,--,--,--,0,--,--,0,0,--,--,0,0,0,0,0,0,--,0,0,0,0,0,--,0,0,--,--,--,0,--,0,0,0,0,--,0,--,--,--,--,0,--,--,0,0,0,--,0,0,0,0,--,0,--,0,0,--,0,--,0,--,0,0,--,--,--,--,0,0,--,--,--,0,--,0,--,0,--,0,0,0,0,0,--,--,--,--,--,--,--,--,--,0,0,10,--,5,--,0
Ontario,"5232 - Other performers, n.e.c.",0,0,15,--,0,--,--,0,0,0,--,0,0,0,--,--,0,--,0,--,0,0,--,--,--,--,0,--,--,5,--,0,--,--,--,0,--,0,0,--,--,0,10,0,0,--,0,0,0,--,--,0,--,--,--,0,--,0,0,0,--,--,--,0,0,0,0,--,--,--,--,--,5,--,--,0,--,0,--,--,0,0,0,0,0,--,--,--,--,--,5,0,--,--,--,0,--,--,--,--,0,--,--,0,0,0,0,--,--,--,0,--,--,0,0
Ontario,5241 - Graphic designers and illustrators,10,15,10,10,10,10,15,35,15,20,20,20,10,25,15,10,20,10,45,15,20,10,15,15,10,10,20,10,10,15,15,25,20,40,30,15,20,15,20,10,10,15,25,15,10,20,20,15,15,20,10,15,20,15,15,20,15,25,35,25,35,20,20,10,15,15,15,5,20,10,25,35,15,40,15,10,20,20,15,10,15,15,10,15,20,20,30,20,15,25,10,20,20,25,10,10,20,10,10,10,10,10,10,10,10,15,10,5,20,10,5,5,15,5,5
Ontario,5242 - Interior designers and interior decorators,0,0,--,5,--,5,--,5,0,--,--,--,--,--,0,5,--,0,0,--,--,--,0,--,--,--,--,--,--,--,--,--,--,5,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,0,--,--,--,0,--,--,0,0,0,--,--,--,--,--,--,0,--,--,--,0,0,--,--,--,--,--,0,--,--,--,0,--,--,--
Ontario,"5243 - Theatre, fashion, exhibit and other creative designers",0,40,10,--,--,0,--,5,--,0,0,0,--,10,--,--,--,--,5,--,15,10,--,0,10,--,5,--,--,--,--,--,5,--,5,--,5,--,--,--,--,--,--,--,--,--,--,5,--,--,--,--,--,10,5,--,--,--,--,--,5,--,--,0,--,0,0,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,5,0,--,5,--,--,--,--,--,--,0,--,--,--,--,--,0,--,--,--,--,--,--,--,--,5,5,0,--,5
Ontario,5244 - Artisans and craftspersons,0,0,0,0,0,0,--,0,0,--,0,0,0,--,--,0,--,10,--,0,--,--,0,0,10,--,--,5,--,--,--,0,0,--,--,--,0,0,0,--,0,--,--,0,0,10,0,0,0,--,--,0,0,--,0,0,0,--,--,0,0,10,0,0,0,0,0,0,--,--,20,--,45,--,--,--,5,--,--,15,20,10,--,0,0,50,--,0,0,5,0,--,--,0,0,0,0,0,0,10,--,5,--,--,0,10,0,0,--,0,0,0,--,0,0
Ontario,"5245 - Patternmakers - textile, leather and fur products",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,0,0,--,0,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ontario,5251 - Athletes,20,30,20,30,75,65,50,25,35,35,20,30,30,25,45,45,55,65,40,45,35,50,15,75,45,30,70,45,80,70,65,45,55,45,40,30,35,45,50,45,80,80,45,45,65,55,60,30,35,40,60,50,75,100,60,40,65,65,40,40,40,25,20,--,--,20,35,5,15,10,15,35,40,25,25,20,15,35,235,25,55,30,15,25,15,50,40,70,80,85,30,40,50,30,40,20,40,40,35,65,75,85,30,35,65,25,40,30,35,30,45,45,75,75,30
Ontario,5252 - Coaches,10,10,10,15,20,10,10,15,10,10,--,5,10,5,20,5,10,5,5,15,10,10,15,10,20,10,10,15,20,10,5,15,15,10,10,5,30,10,15,10,20,10,10,15,15,5,10,10,25,20,20,5,5,15,20,15,15,15,10,10,30,15,5,--,--,--,10,5,10,10,5,10,15,15,5,5,--,10,20,10,15,10,5,10,15,15,15,20,5,10,10,5,15,5,10,10,15,15,10,15,10,5,15,15,15,10,10,10,15,15,10,20,15,15,15
Ontario,5253 - Sports officials and referees,10,--,--,10,15,25,--,5,5,25,15,25,--,5,5,10,20,10,10,5,5,15,30,20,15,5,--,10,5,20,5,--,5,10,30,15,25,5,10,5,--,5,5,--,10,25,20,15,10,10,5,--,--,--,--,5,--,20,25,15,--,5,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,10,25,20,20,10,--,--,10,10,--,10,--,--,20,15,10,--,5,5,--,5,--,0,0,--,15,10,5,10,5,5,--,--,--,--
Ontario,"5254 - Program leaders and instructors in recreation, sport and fitness",5,--,--,5,80,865,60,10,15,--,--,--,5,--,--,15,55,810,50,35,25,5,--,0,--,--,--,15,65,995,125,30,20,15,--,--,15,--,5,20,115,"1,360",95,50,15,15,10,5,--,--,--,55,180,"1,695",165,50,25,--,15,15,20,--,--,--,--,10,--,--,--,--,--,0,--,--,--,--,30,360,70,20,10,5,5,0,5,0,--,30,150,"1,235",135,60,30,--,--,--,--,--,--,85,210,"1,805",120,30,10,15,0,0,10,--,10,80,190,"1,640",145
Ontario,6211 - Retail sales supervisors,0,--,0,--,--,--,--,--,--,0,0,--,0,--,0,--,--,--,--,--,--,--,0,--,0,0,--,--,--,--,0,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--,--,--,5,--,--,--,5,5,--,--,--,--,10,--,5,--,--,--,0,--,--,--,--,--,10,5,10,10,--,0,--,--,15,--,0,--,--,0,--,--,--,5,--,--,--,5,5,--,--,--,--,0,--,5,--,--,5,5,--,--,--,--,5,--,--,10,5,--,--
Ontario,6221 - Technical sales specialists - wholesale trade,10,5,10,5,5,--,--,10,5,--,10,10,10,5,10,15,5,10,10,15,5,10,10,--,5,10,5,5,10,5,10,10,10,10,15,10,20,5,5,5,10,10,10,10,10,10,5,5,10,15,10,5,15,20,10,10,10,15,10,5,10,5,10,0,5,--,--,5,--,--,--,10,10,10,10,5,10,5,10,5,10,5,5,5,10,15,15,10,5,10,10,10,10,10,15,10,15,15,5,20,10,10,15,5,15,5,10,5,10,10,5,5,5,5,15
Ontario,6222 - Retail and wholesale buyers,0,--,0,0,--,0,0,--,--,0,--,0,0,0,--,0,0,0,--,--,0,--,0,0,--,--,0,--,0,0,--,--,--,0,--,--,0,0,0,--,--,--,0,--,--,--,0,0,0,--,--,--,--,5,5,--,--,--,--,--,0,--,0,0,0,--,0,--,0,--,--,5,--,--,--,--,0,--,0,--,0,0,0,--,--,--,--,0,--,0,0,--,--,--,0,0,--,--,--,0,--,0,--,0,0,0,0,--,--,--,0,--,0,0,--
Ontario,6231 - Insurance agents and brokers,0,--,0,0,--,0,0,0,0,0,0,0,0,0,0,0,--,0,0,0,0,0,0,0,--,0,0,--,--,0,0,0,0,0,0,0,--,0,0,0,0,--,0,0,--,0,0,0,0,0,0,0,0,--,--,0,0,--,--,--,0,0,--,0,--,0,0,0,0,0,0,--,0,0,0,0,0,--,0,--,0,--,0,0,0,--,0,0,0,0,--,0,0,0,0,--,0,0,--,0,0,0,0,0,--,0,0,0,0,0,0,--,--,0,0
Ontario,6232 - Real estate agents and salespersons,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,0,0,--,0,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,0,0,0,0,0,0
Ontario,6235 - Financial sales representatives,--,--,0,0,0,0,0,0,0,--,0,0,--,--,0,--,0,0,0,0,0,0,--,0,0,0,0,--,0,0,0,0,0,--,0,0,0,0,0,0,--,0,0,--,0,0,0,0,--,0,0,0,0,0,--,--,0,--,--,0,0,0,0,--,0,0,0,0,--,--,--,0,--,0,0,0,--,0,0,0,--,--,0,0,--,--,0,0,--,0,--,--,--,0,--,0,0,0,0,0,0,--,0,0,--,0,--,0,0,0,0,0,0,--,0
Ontario,6311 - Food service supervisors,0,0,--,--,--,--,0,--,0,0,0,0,0,0,--,--,0,0,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,10,5,--,5,15,15,5,10,5,15,--,10,5,0,5,--,--,--,--,10,5,10,15,15,5,--,--,5,--,--,5,5,5,5,--,--,--,10,10,5,5,5,--,--,10,10,--,--,--,--,--,5,--,--,5,10,10,10,5,5,5,5,5,5,5,10
Ontario,6312 - Executive housekeepers,0,0,0,0,0,0,0,0,0,0,0,0,--,0,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,0,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,0,--,0,0,0,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,0,0,--,0,0,0,0,0,0,--,0,0,0,0,0
Ontario,"6313 - Accommodation, travel, tourism and related services supervisors",0,0,--,--,--,5,0,0,--,0,0,--,--,0,--,--,10,--,0,--,--,0,--,0,--,--,0,--,5,--,0,0,0,--,0,0,--,--,0,--,15,--,0,--,--,--,--,0,0,--,--,--,10,5,0,0,--,--,0,0,--,--,--,0,0,--,--,0,--,0,0,--,--,0,--,0,--,--,--,--,0,0,--,--,0,--,0,--,10,0,--,0,0,0,0,--,--,--,0,0,15,0,--,0,--,--,0,0,--,--,0,5,10,--,--
Ontario,6314 - Customer and information services supervisors,--,0,0,0,0,--,0,0,0,--,--,--,0,0,0,--,0,0,0,0,0,0,0,--,0,0,--,--,--,--,0,0,--,0,--,0,--,--,0,0,0,0,--,0,0,--,0,0,--,--,0,0,--,0,0,--,--,0,--,0,--,0,0,--,--,0,0,0,0,--,--,--,--,--,--,--,0,--,0,0,0,--,0,--,--,--,0,--,0,--,--,--,0,--,--,0,--,0,--,--,--,--,0,0,0,--,0,--,--,0,0,--,0,0,0
Ontario,6315 - Cleaning supervisors,0,0,0,0,0,0,0,0,0,0,0,0,0,--,0,--,0,0,0,--,--,0,0,0,0,0,0,--,0,--,0,0,0,--,0,--,0,0,0,0,--,--,--,0,0,0,0,0,--,--,--,0,5,--,--,0,--,0,0,--,0,0,0,0,--,--,--,0,0,--,--,0,0,--,0,--,--,--,--,0,--,--,--,0,0,--,0,0,--,--,0,--,--,--,--,0,--,0,--,0,--,0,0,0,0,--,0,0,0,0,0,0,--,0,--
Ontario,6316 - Other services supervisors,0,0,0,0,--,0,0,0,0,0,0,--,--,0,--,0,0,--,--,--,0,0,0,--,0,0,0,--,--,--,--,0,0,0,0,--,0,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,--,--,--,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,0,--,0,0,0,0,0,0,0,0,--,0,0,0,0,--,0,0,0,0,0,0,--,--,0,--,--,0,0
Ontario,6321 - Chefs,--,--,--,--,--,5,--,10,--,--,--,--,--,--,--,5,--,5,--,0,--,--,0,0,--,--,--,5,5,--,--,--,--,--,--,--,--,--,--,--,5,10,--,10,5,10,5,--,--,--,--,5,5,5,--,5,5,--,10,5,--,--,--,--,0,--,5,5,5,5,--,--,10,--,10,--,--,5,--,--,5,--,--,5,--,10,10,5,5,5,--,10,10,--,5,5,--,--,5,--,5,--,5,5,--,5,--,5,--,5,--,10,--,5,--
Ontario,6322 - Cooks,10,--,--,--,--,10,--,--,--,--,--,--,0,--,--,--,--,15,--,--,0,--,--,--,--,--,5,--,10,15,0,--,--,10,--,--,--,--,5,10,5,15,--,5,--,10,10,10,10,--,5,10,20,15,15,15,15,10,15,--,10,10,10,--,--,--,--,5,10,10,10,15,20,10,10,5,10,5,5,10,5,10,--,10,--,10,5,--,5,10,5,10,10,10,10,5,10,5,10,10,10,35,10,10,5,10,10,--,10,5,10,20,10,25,15
Ontario,"6331 - Butchers, meat cutters and fishmongers - retail and wholesale",0,--,0,--,0,10,0,0,0,0,--,0,--,0,0,--,0,--,--,--,0,--,--,--,--,--,--,0,0,--,--,--,5,--,--,--,0,0,0,--,--,--,0,--,--,0,--,--,--,--,--,0,0,--,--,0,--,--,0,--,--,0,--,5,0,0,0,5,0,--,--,--,0,--,--,0,0,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,0,0,0,0,0,--,--,--,0,0,0,0,0,--,--,--,0,--,0,--,--,0,0
Ontario,6332 - Bakers,0,0,--,0,0,--,--,0,--,0,0,0,0,--,--,--,--,--,0,--,0,--,--,0,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,--,--,--,--,--,--,--,--,--,--,0,0,--,--,0,--,--,--,--,--,0,--,--,--,--,--,0,--,--,0,--,--,--,--,--,--,--,--,--,0,5,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,5,--,--,--,--,--,5,--,--,--,5,5,--,5,10
Ontario,6341 - Hairstylists and barbers,0,0,0,0,0,0,--,--,0,0,0,--,0,0,--,0,--,0,0,0,0,0,0,0,0,--,0,--,0,0,0,0,--,--,0,--,0,0,--,0,--,0,0,--,--,0,--,0,--,--,0,0,0,0,0,--,0,--,--,0,0,0,0,0,--,--,--,--,--,0,0,--,0,0,0,0,0,0,--,0,--,0,0,0,--,--,0,--,--,--,0,--,0,0,0,0,0,0,--,--,--,--,0,--,--,--,0,0,0,0,--,--,--,--,--
Ontario,"6342 - Tailors, dressmakers, furriers and milliners",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,0,0,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,0,0,--,0,0,0,0,0,0,0,0,--,0,0
Ontario,"6344 - Jewellers, jewellery and watch repairers and related occupations",--,0,0,0,0,0,0,0,0,0,0,0,0,0,--,0,0,0,0,0,0,--,0,0,0,0,--,0,0,0,--,0,--,0,--,--,--,0,0,0,--,0,0,0,--,0,0,0,0,--,--,0,0,0,--,0,0,0,0,0,0,0,--,0,0,0,0,0,0,0,--,--,--,--,0,--,--,--,0,0,0,0,0,0,0,0,0,0,0,--,0,0,0,0,0,0,--,0,--,--,0,--,--,0,0,0,0,0,0,--,0,--,--,0,0
Ontario,6345 - Upholsterers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,--,0,--,0,--,0,0,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,0,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,0,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ontario,6346 - Funeral directors and embalmers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ontario,6411 - Sales and account representatives - wholesale trade (non-technical),--,--,--,--,--,0,0,5,0,--,0,0,0,--,--,--,15,15,--,--,--,0,0,--,0,--,--,--,5,5,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,0,0,0,0,0,--,0,--,--,0,--,0,0,0,0,0,--,--,0,--,0,--,0,0,0,--,--,0,0,--,--,0,--,0,0,0,0,--,0,--,0,0,0,--,--,--,0,--,0,--,0,--,0,0,0,--,--,--,--,--,--,0,0,0,0,--,--,--,--,0
Ontario,6421 - Retail salespersons,5,0,0,--,--,--,--,30,--,0,0,0,--,--,--,--,--,--,--,10,0,--,--,0,--,--,--,0,--,--,0,15,--,--,0,0,--,0,--,0,0,--,--,15,0,--,--,0,--,0,--,0,--,--,--,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,0,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,0,0,0,--,0,0,0,0,0,0,0,--,--,--,--,--,--,--,0,--
Ontario,6511 - Maîtres d'hôtel and hosts/hostesses,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--
Ontario,6512 - Bartenders,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,0,0,0,0,0,0,0,10,0,--,0,0,0,--,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,0,--,--,0,0
Ontario,6513 - Food and beverage servers,0,0,0,--,0,0,0,--,0,0,0,0,0,0,0,0,0,0,--,0,0,0,0,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,0,--,0,--,0,--,0,0,0,0,0,--,0,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,0,0,0,0,--,0,--,0,0,0,0,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,0,--,5,--,0
Ontario,6521 - Travel counsellors,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,0,0,0,0,0,--,0,0,0,0,0,--,0,0,0,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,0,0,0,0,0,0,--,0,0,0,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--
Ontario,6522 - Pursers and flight attendants,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,0,0,0,0,0,0,0,0
Ontario,6523 - Airline ticket and service agents,0,0,0,0,0,0,0,0,--,0,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,0,0,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,0,0,--,--,--,--,0,0,--,0,0,--,0,--,--,0
Ontario,"6524 - Ground and water transport ticket agents, cargo service representatives and related clerks",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ontario,6525 - Hotel front desk clerks,0,0,0,0,--,0,0,--,0,0,0,0,0,0,0,--,0,0,0,0,0,0,0,0,0,--,0,--,0,0,0,0,0,0,0,0,0,0,--,0,0,--,--,0,0,0,0,0,0,--,--,0,--,0,0,0,0,0,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,0,0,0,0,0,--,--,--,0,0,--,--
Ontario,6531 - Tour and travel guides,0,0,--,--,--,0,0,0,0,0,0,0,0,0,0,--,5,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,--,0,0,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,--,0,0,0,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ontario,6532 - Outdoor sport and recreational guides,--,0,0,10,35,10,5,--,--,0,0,0,0,--,--,15,40,15,10,--,0,--,0,--,--,--,5,15,60,25,5,0,--,0,0,0,--,--,15,10,60,20,10,0,--,0,0,--,0,--,--,10,50,15,--,0,--,0,0,0,--,--,--,0,0,--,--,--,0,0,0,0,0,0,0,0,0,0,--,15,0,0,0,0,0,0,--,5,20,15,5,--,--,--,0,0,0,0,--,5,40,15,--,--,0,0,0,0,--,0,--,10,40,20,5
Ontario,6533 - Casino occupations,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,0,0,0,0,0,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ontario,6541 - Security guards and related security service occupations,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,0,--,0,--,--,--,0,--,--,0,0,--,--,0,--,0,0,0,0,--,0,--,--,0,0,--,--,--,--,0,--,--,0,--,0,0,0,0,--,0,0,--,0,0,--,--,0,0,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,10,5,--,5,--,5,10,5,--,0,0,10,--,0,0,0,0,0,0,0,0,0,--,0,0,0,0,0,0,--,0,--,--,--
Ontario,6551 - Customer services representatives - financial institutions,0,0,0,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,0,0,0,0,0,0,0,0,--,0,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,0,0,0,0,0,--,0,0,0,0,--,0,--,--
Ontario,6552 - Other customer and information services representatives,--,--,--,--,0,0,0,--,--,0,0,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,0,0,--,0,0,0,0,--,0,--,0,--,--,0,--,0,--,0,0,0,0,0,0,0,0,0,--,0,0,--,0,0,0,0,--,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,--,0,0,0,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,--,0,--,0,0,0,0,--,0,--,--,--,0,--,0,0
Ontario,"6561 - Image, social and other personal consultants",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
